valid_time_gmt,temp,wspd,pressure,precip_hrly
2024-01-21 18:51,29,16,30.42,0
2024-01-21 19:51,29,17,30.42,0
2024-01-21 20:51,28,14,30.45,0
2024-01-21 21:51,27,16,30.47,0
2024-01-21 22:51,26,20,30.48,0
2024-01-21 23:51,26,13,30.5,0
2024-01-22 00:51,26,15,30.5,0
2024-01-22 01:51,27,17,30.49,0
2024-01-22 02:51,26,9,30.51,0
2024-01-22 03:51,27,13,30.52,0
2024-01-22 04:51,27,14,30.5,0
2024-01-22 05:51,26,8,30.51,0
2024-01-22 06:51,26,9,30.54,0
2024-01-22 07:51,27,10,30.54,0
2024-01-22 08:51,28,9,30.54,0
2024-01-22 09:51,30,6,30.55,0
2024-01-22 10:51,32,5,30.53,0
2024-01-22 11:51,32,8,30.51,0
2024-01-22 12:51,34,9,30.47,0
2024-01-22 13:51,35,10,30.46,0
2024-01-22 14:51,37,9,30.45,0
2024-01-22 15:51,37,13,30.45,0
2024-01-22 16:51,37,10,30.45,0
2024-01-22 17:51,37,13,30.44,0
2024-01-22 18:51,36,12,30.45,0
2024-01-22 19:51,35,13,30.45,0
2024-01-22 20:51,34,13,30.44,0
2024-01-22 21:51,35,14,30.44,0
2024-01-22 22:51,35,15,30.45,0
2024-01-22 23:51,35,12,30.42,0
2024-01-23 00:51,36,12,30.42,0
2024-01-23 01:51,36,10,30.42,0
2024-01-23 02:51,36,9,30.41,0
2024-01-23 03:51,36,9,30.39,0
2024-01-23 04:51,36,8,30.39,0
2024-01-23 05:51,36,6,30.4,0
2024-01-23 06:51,38,8,30.41,0
2024-01-23 07:51,39,7,30.42,0
2024-01-23 08:51,40,8,30.43,0
2024-01-23 09:51,40,8,30.46,0
2024-01-23 10:51,40,7,30.48,0.01
2024-01-23 11:51,38,8,30.48,0.0
2024-01-23 12:51,38,6,30.46,0.02
2024-01-23 13:51,38,8,30.45,0.0
2024-01-23 14:51,39,3,30.47,0
2024-01-23 15:51,39,7,30.49,0
2024-01-23 16:51,39,3,30.5,0
2024-01-23 17:16,39,0,30.51,0
2024-01-23 17:51,39,5,30.51,0
2024-01-23 18:51,39,0,30.52,0
2024-01-23 19:51,39,6,30.52,0
2024-01-23 20:51,40,6,30.52,0
2024-01-23 21:51,39,5,30.52,0
2024-01-23 22:51,38,5,30.53,0
2024-01-23 23:51,38,5,30.52,0.0
