"Time Stamp","Time Zone","Name","PTID","Load"
"12/17/2024 13:00:00","EST","N.Y.C.",61761,5753.898
"12/17/2024 13:00:00","EST","NORTH",61755,632.6094
"12/17/2024 13:00:00","EST","WEST",61752,1778.0568
"12/17/2024 13:05:00","EST","CAPITL",61757,1245.4978
"12/17/2024 13:05:00","EST","CENTRL",61754,1680.4729
"12/17/2024 13:05:00","EST","DUNWOD",61760,612.8488
"12/17/2024 13:05:00","EST","GENESE",61753,1180.7054
"12/17/2024 13:05:00","EST","HUD VL",61758,818.0999
"12/17/2024 13:05:00","EST","LONGIL",61762,1823.2821
"12/17/2024 13:05:00","EST","MHK VL",61756,888.9563
"12/17/2024 13:05:00","EST","MILLWD",61759,269.5726
"12/17/2024 13:05:00","EST","N.Y.C.",61761,5752.991
"12/17/2024 13:05:00","EST","NORTH",61755,625.2172
"12/17/2024 13:05:00","EST","WEST",61752,1825.9377
"12/17/2024 13:10:00","EST","CAPITL",61757,1235.2102
"12/17/2024 13:10:00","EST","CENTRL",61754,1685.7881
"12/17/2024 13:10:00","EST","DUNWOD",61760,613.5588
"12/17/2024 13:10:00","EST","GENESE",61753,1184.6809
"12/17/2024 13:10:00","EST","HUD VL",61758,842.371
"12/17/2024 13:10:00","EST","LONGIL",61762,1848.5802
"12/17/2024 13:10:00","EST","MHK VL",61756,890.4092
"12/17/2024 13:10:00","EST","MILLWD",61759,274.2257
"12/17/2024 13:10:00","EST","N.Y.C.",61761,5755.6978
"12/17/2024 13:10:00","EST","NORTH",61755,636.3098
"12/17/2024 13:10:00","EST","WEST",61752,1839.0586
"12/17/2024 13:15:00","EST","CAPITL",61757,1226.8463
"12/17/2024 13:15:00","EST","CENTRL",61754,1679.0017
"12/17/2024 13:15:00","EST","DUNWOD",61760,614.2237
"12/17/2024 13:15:00","EST","GENESE",61753,1186.6631
"12/17/2024 13:15:00","EST","HUD VL",61758,854.8024
"12/17/2024 13:15:00","EST","LONGIL",61762,1845.3499
"12/17/2024 13:15:00","EST","MHK VL",61756,903.0366
"12/17/2024 13:15:00","EST","MILLWD",61759,283.9408
"12/17/2024 13:15:00","EST","N.Y.C.",61761,5744.4434
"12/17/2024 13:15:00","EST","NORTH",61755,613.4893
"12/17/2024 13:15:00","EST","WEST",61752,1878.0604
"12/17/2024 13:20:00","EST","CAPITL",61757,1243.2604
"12/17/2024 13:20:00","EST","CENTRL",61754,1631.8608
"12/17/2024 13:20:00","EST","DUNWOD",61760,625.6832
"12/17/2024 13:20:00","EST","GENESE",61753,1195.62
"12/17/2024 13:20:00","EST","HUD VL",61758,844.2656
"12/17/2024 13:20:00","EST","LONGIL",61762,1843.3569
"12/17/2024 13:20:00","EST","MHK VL",61756,881.7393
"12/17/2024 13:20:00","EST","MILLWD",61759,264.9663
"12/17/2024 13:20:00","EST","N.Y.C.",61761,5747.7515
"12/17/2024 13:20:00","EST","NORTH",61755,639.8757
"12/17/2024 13:20:00","EST","WEST",61752,1890.9572
"12/17/2024 13:25:00","EST","CAPITL",61757,1223.9982
"12/17/2024 13:25:00","EST","CENTRL",61754,1655.8232
"12/17/2024 13:25:00","EST","DUNWOD",61760,630.4092
"12/17/2024 13:25:00","EST","GENESE",61753,1193.0869
"12/17/2024 13:25:00","EST","HUD VL",61758,862.7274
"12/17/2024 13:25:00","EST","LONGIL",61762,1841.2053
"12/17/2024 13:25:00","EST","MHK VL",61756,900.4752
"12/17/2024 13:25:00","EST","MILLWD",61759,270.8779
"12/17/2024 13:25:00","EST","N.Y.C.",61761,5722.294
"12/17/2024 13:25:00","EST","NORTH",61755,611.8342
"12/17/2024 13:25:00","EST","WEST",61752,1926.2839
"12/17/2024 13:30:00","EST","CAPITL",61757,1222.552
"12/17/2024 13:30:00","EST","CENTRL",61754,1669.4666
"12/17/2024 13:30:00","EST","DUNWOD",61760,620.2342
"12/17/2024 13:30:00","EST","GENESE",61753,1192.5969
"12/17/2024 13:30:00","EST","HUD VL",61758,844.3966
"12/17/2024 13:30:00","EST","LONGIL",61762,1860.652
"12/17/2024 13:30:00","EST","MHK VL",61756,879.2058
"12/17/2024 13:30:00","EST","MILLWD",61759,260.6484
"12/17/2024 13:30:00","EST","N.Y.C.",61761,5748.1143
"12/17/2024 13:30:00","EST","NORTH",61755,651.708
"12/17/2024 13:30:00","EST","WEST",61752,1934.8973
"12/17/2024 13:35:00","EST","CAPITL",61757,1241.521
"12/17/2024 13:35:00","EST","CENTRL",61754,1683.8232
"12/17/2024 13:35:00","EST","DUNWOD",61760,623.6351
"12/17/2024 13:35:00","EST","GENESE",61753,1192.9363
"12/17/2024 13:35:00","EST","HUD VL",61758,851.7413
"12/17/2024 13:35:00","EST","LONGIL",61762,1844.6038
"12/17/2024 13:35:00","EST","MHK VL",61756,880.2362
"12/17/2024 13:35:00","EST","MILLWD",61759,266.7855
"12/17/2024 13:35:00","EST","N.Y.C.",61761,5722.4736
"12/17/2024 13:35:00","EST","NORTH",61755,629.4403
"12/17/2024 13:35:00","EST","WEST",61752,1924.0118
"12/17/2024 13:40:00","EST","CAPITL",61757,1251.9032
"12/17/2024 13:40:00","EST","CENTRL",61754,1610.7107
"12/17/2024 13:40:00","EST","DUNWOD",61760,624.3673
"12/17/2024 13:40:00","EST","GENESE",61753,1192.0216
"12/17/2024 13:40:00","EST","HUD VL",61758,809.0073
"12/17/2024 13:40:00","EST","LONGIL",61762,1849.0835
"12/17/2024 13:40:00","EST","MHK VL",61756,872.8869
"12/17/2024 13:40:00","EST","MILLWD",61759,285.6313
"12/17/2024 13:40:00","EST","N.Y.C.",61761,5756.1855
"12/17/2024 13:40:00","EST","NORTH",61755,617.6218
"12/17/2024 13:40:00","EST","WEST",61752,1905.3287
"12/17/2024 13:45:00","EST","CAPITL",61757,1251.726
"12/17/2024 13:45:00","EST","CENTRL",61754,1659.6187
"12/17/2024 13:45:00","EST","DUNWOD",61760,626.7898
"12/17/2024 13:45:00","EST","GENESE",61753,1192.8818
"12/17/2024 13:45:00","EST","HUD VL",61758,820.1489
"12/17/2024 13:45:00","EST","LONGIL",61762,1868.2351
"12/17/2024 13:45:00","EST","MHK VL",61756,888.5353
"12/17/2024 13:45:00","EST","MILLWD",61759,269.5969
"12/17/2024 13:45:00","EST","N.Y.C.",61761,5757.716
"12/17/2024 13:45:00","EST","NORTH",61755,629.6877
"12/17/2024 13:45:00","EST","WEST",61752,1923.6666
"12/17/2024 13:50:00","EST","CAPITL",61757,1256.2782
"12/17/2024 13:50:00","EST","CENTRL",61754,1674.5757
"12/17/2024 13:50:00","EST","DUNWOD",61760,621.6892
"12/17/2024 13:50:00","EST","GENESE",61753,1182.6788
"12/17/2024 13:50:00","EST","HUD VL",61758,861.6311
"12/17/2024 13:50:00","EST","LONGIL",61762,1875.0325
"12/17/2024 13:50:00","EST","MHK VL",61756,875.5314
"12/17/2024 13:50:00","EST","MILLWD",61759,264.5965
"12/17/2024 13:50:00","EST","N.Y.C.",61761,5741.45
"12/17/2024 13:50:00","EST","NORTH",61755,629.9989
"12/17/2024 13:50:00","EST","WEST",61752,1932.6652
"12/17/2024 13:55:00","EST","CAPITL",61757,1237.2875
"12/17/2024 13:55:00","EST","CENTRL",61754,1704.7493
"12/17/2024 13:55:00","EST","DUNWOD",61760,612.9195
"12/17/2024 13:55:00","EST","GENESE",61753,1185.9822
"12/17/2024 13:55:00","EST","HUD VL",61758,861.8082
"12/17/2024 13:55:00","EST","LONGIL",61762,1872.2378
"12/17/2024 13:55:00","EST","MHK VL",61756,877.2238
"12/17/2024 13:55:00","EST","MILLWD",61759,282.69
"12/17/2024 13:55:00","EST","N.Y.C.",61761,5766.044
"12/17/2024 13:55:00","EST","NORTH",61755,623.1662
"12/17/2024 13:55:00","EST","WEST",61752,1920.2963
"12/17/2024 14:00:00","EST","CAPITL",61757,1243.7623
"12/17/2024 14:00:00","EST","CENTRL",61754,1683.0361
"12/17/2024 14:00:00","EST","DUNWOD",61760,644.423
"12/17/2024 14:00:00","EST","GENESE",61753,1195.2133
"12/17/2024 14:00:00","EST","HUD VL",61758,905.796
"12/17/2024 14:00:00","EST","LONGIL",61762,1887.6459
"12/17/2024 14:00:00","EST","MHK VL",61756,875.3965
"12/17/2024 14:00:00","EST","MILLWD",61759,243.5
"12/17/2024 14:00:00","EST","N.Y.C.",61761,5747.2476
"12/17/2024 14:00:00","EST","NORTH",61755,625.9975
"12/17/2024 14:00:00","EST","WEST",61752,1920.2806
"12/17/2024 14:05:00","EST","CAPITL",61757,1236.0203
"12/17/2024 14:05:00","EST","CENTRL",61754,1704.3855
"12/17/2024 14:05:00","EST","DUNWOD",61760,613.2651
"12/17/2024 14:05:00","EST","GENESE",61753,1195.2556
"12/17/2024 14:05:00","EST","HUD VL",61758,877.4682
"12/17/2024 14:05:00","EST","LONGIL",61762,1880.7722
"12/17/2024 14:05:00","EST","MHK VL",61756,878.5237
"12/17/2024 14:05:00","EST","MILLWD",61759,267.3286
"12/17/2024 14:05:00","EST","N.Y.C.",61761,5746.166
"12/17/2024 14:05:00","EST","NORTH",61755,626.3242
"12/17/2024 14:05:00","EST","WEST",61752,1936.0045
"12/17/2024 14:10:00","EST","CAPITL",61757,1255.1427
"12/17/2024 14:10:00","EST","CENTRL",61754,1655.738
"12/17/2024 14:10:00","EST","DUNWOD",61760,634.0494
"12/17/2024 14:10:00","EST","GENESE",61753,1189.2266
"12/17/2024 14:10:00","EST","HUD VL",61758,893.7667
"12/17/2024 14:10:00","EST","LONGIL",61762,1904.8118
"12/17/2024 14:10:00","EST","MHK VL",61756,894.1909
"12/17/2024 14:10:00","EST","MILLWD",61759,250.8132
"12/17/2024 14:10:00","EST","N.Y.C.",61761,5720.745
"12/17/2024 14:10:00","EST","NORTH",61755,625.2397
"12/17/2024 14:10:00","EST","WEST",61752,1949.0723
"12/17/2024 14:15:00","EST","CAPITL",61757,1247.9932
"12/17/2024 14:15:00","EST","CENTRL",61754,1707.4443
"12/17/2024 14:15:00","EST","DUNWOD",61760,629.3403
"12/17/2024 14:15:00","EST","GENESE",61753,1185.6082
"12/17/2024 14:15:00","EST","HUD VL",61758,908.48
"12/17/2024 14:15:00","EST","LONGIL",61762,1912.3696
"12/17/2024 14:15:00","EST","MHK VL",61756,899.7699
"12/17/2024 14:15:00","EST","MILLWD",61759,254.6872
"12/17/2024 14:15:00","EST","N.Y.C.",61761,5760.8906
"12/17/2024 14:15:00","EST","NORTH",61755,645.8607
"12/17/2024 14:15:00","EST","WEST",61752,1941.0314
"12/17/2024 14:20:00","EST","CAPITL",61757,1254.9329
"12/17/2024 14:20:00","EST","CENTRL",61754,1711.7205
"12/17/2024 14:20:00","EST","DUNWOD",61760,643.0299
"12/17/2024 14:20:00","EST","GENESE",61753,1200.2458
"12/17/2024 14:20:00","EST","HUD VL",61758,890.6862
"12/17/2024 14:20:00","EST","LONGIL",61762,1913.0259
"12/17/2024 14:20:00","EST","MHK VL",61756,902.0854
"12/17/2024 14:20:00","EST","MILLWD",61759,264.3863
"12/17/2024 14:20:00","EST","N.Y.C.",61761,5732.893
"12/17/2024 14:20:00","EST","NORTH",61755,639.3548
"12/17/2024 14:20:00","EST","WEST",61752,1942.8046
"12/17/2024 14:25:00","EST","CAPITL",61757,1258.854
"12/17/2024 14:25:00","EST","CENTRL",61754,1706.1375
"12/17/2024 14:25:00","EST","DUNWOD",61760,618.9014
"12/17/2024 14:25:00","EST","GENESE",61753,1198.1167
"12/17/2024 14:25:00","EST","HUD VL",61758,883.0181
"12/17/2024 14:25:00","EST","LONGIL",61762,1936.0758
"12/17/2024 14:25:00","EST","MHK VL",61756,892.0378
"12/17/2024 14:25:00","EST","MILLWD",61759,275.7313
"12/17/2024 14:25:00","EST","N.Y.C.",61761,5753.141
"12/17/2024 14:25:00","EST","NORTH",61755,649.7282
"12/17/2024 14:25:00","EST","WEST",61752,1943.9728
"12/17/2024 14:30:00","EST","CAPITL",61757,1259.6698
"12/17/2024 14:30:00","EST","CENTRL",61754,1679.3823
"12/17/2024 14:30:00","EST","DUNWOD",61760,618.2333
"12/17/2024 14:30:00","EST","GENESE",61753,1198.2358
"12/17/2024 14:30:00","EST","HUD VL",61758,916.5053
"12/17/2024 14:30:00","EST","LONGIL",61762,1940.7314
"12/17/2024 14:30:00","EST","MHK VL",61756,903.6967
"12/17/2024 14:30:00","EST","MILLWD",61759,264.43
"12/17/2024 14:30:00","EST","N.Y.C.",61761,5755.9824
"12/17/2024 14:30:00","EST","NORTH",61755,640.5577
"12/17/2024 14:30:00","EST","WEST",61752,1917.4053
